,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_numeric,away_team_numeric,home_team_continent_numeric,away_team_continent_numeric
22084,63,112,1376,1179,127,13,2,2
22085,107,137,1191,1076,68,107,2,2
22086,137,186,1076,917,4,121,2,2
22087,180,195,932,886,112,77,2,2
22092,50,13,1426,1603,25,134,2,2
22093,19,12,1558,1612,151,95,2,2
22094,4,1,1664,1773,62,19,2,2
22095,41,16,1457,1593,90,55,2,2
22096,8,18,1628,1567,49,181,2,2
22097,2,5,1744,1653,71,152,2,2
22098,44,34,1452,1483,142,156,2,2
22099,38,27,1468,1505,141,12,2,2
22100,49,36,1428,1479,162,168,2,2
22101,93,45,1265,1446,94,53,2,2
22102,31,52,1486,1418,164,88,2,2
22103,32,32,1485,1485,157,194,2,2
22104,37,21,1475,1550,155,207,2,2
22105,56,60,1390,1378,70,30,2,2
22106,101,89,1215,1274,9,74,2,2
22107,108,66,1188,1351,65,140,2,2
22108,116,64,1167,1368,103,169,2,2
22109,53,175,1413,959,78,125,2,2
22110,118,66,1156,1351,99,1,2,2
22111,131,87,1093,1282,113,18,2,2
22121,14,15,1602,1600,75,182,2,2
22122,24,7,1539,1642,200,174,2,2
22123,112,98,1179,1236,13,52,2,2
22124,63,97,1376,1237,127,114,2,2
22125,137,186,1076,917,107,121,2,2
22126,107,137,1191,1076,68,4,2,2
22127,180,210,932,811,112,160,2,2
22135,75,9,1324,1623,24,8,5,5
22136,64,6,1368,1645,59,202,5,5
22137,25,40,1517,1461,205,148,5,5
22138,22,3,1544,1712,149,27,5,5
22139,17,10,1579,1622,40,43,5,5
22140,12,13,1612,1603,95,134,2,2
22141,19,50,1558,1426,151,25,2,2
22142,41,1,1457,1773,90,19,2,2
22143,4,16,1664,1593,62,55,2,2
22144,5,18,1653,1567,152,181,2,2
22145,8,2,1628,1744,49,71,2,2
22146,44,38,1452,1468,142,141,2,2
22147,34,27,1483,1505,156,12,2,2
22148,49,45,1428,1446,162,53,2,2
22149,36,93,1479,1265,168,94,2,2
22150,32,52,1485,1418,157,88,2,2
22151,32,31,1485,1486,194,164,2,2
22152,56,37,1390,1475,70,155,2,2
22153,60,21,1378,1550,30,207,2,2
22154,66,89,1351,1274,140,74,2,2
22155,108,101,1188,1215,65,9,2,2
22156,53,116,1413,1167,78,103,2,2
22157,175,64,959,1368,125,169,2,2
22158,131,66,1093,1351,113,1,2,2
22159,87,118,1282,1156,18,99,2,2
22181,47,39,1439,1461,88,90,2,2
22182,41,37,1458,1466,141,168,2,2
22183,30,45,1489,1446,164,162,2,2
22184,86,65,1287,1356,74,140,2,2
22193,79,60,1314,1380,24,59,5,5
22194,8,35,1636,1476,8,148,5,5
22198,10,7,1631,1637,43,202,5,5
22199,17,24,1570,1533,40,149,5,5
22200,3,28,1725,1493,27,205,5,5
22201,5,2,1661,1752,152,71,2,2
22202,19,9,1558,1634,181,49,2,2
22203,14,23,1607,1539,75,200,2,2
22204,16,6,1589,1639,182,174,2,2
22205,114,64,1175,1369,13,127,2,2
22206,99,95,1225,1247,52,114,2,2
22207,180,145,934,1065,121,4,2,2
22208,142,107,1071,1193,107,68,2,2
22209,210,195,812,890,160,77,2,2
22212,15,51,1596,1424,134,25,2,2
22213,12,18,1612,1568,95,151,2,2
22214,1,4,1765,1669,19,62,2,2
22215,13,39,1610,1461,55,90,2,2
22216,25,41,1523,1458,12,141,2,2
22217,44,43,1455,1456,156,142,2,2
22218,37,45,1466,1446,168,162,2,2
22219,45,88,1446,1275,53,94,2,2
22220,33,34,1486,1480,194,157,2,2
22221,47,30,1439,1489,88,164,2,2
22222,20,36,1550,1467,207,155,2,2
22223,66,55,1354,1402,30,70,2,2
22224,65,109,1356,1185,140,65,2,2
22225,86,101,1287,1215,74,9,2,2
22226,62,117,1376,1158,169,103,2,2
22227,175,54,954,1408,125,78,2,2
22228,69,119,1345,1153,1,99,2,2
22229,90,130,1273,1105,18,113,2,2
22234,9,5,1634,1661,49,152,2,2
22235,2,19,1752,1558,71,181,2,2
22236,6,14,1639,1607,174,75,2,2
22237,16,23,1589,1539,182,200,2,2
22238,95,114,1247,1175,114,13,2,2
22239,64,99,1369,1225,127,52,2,2
22240,145,142,1065,1071,4,107,2,2
22241,180,107,934,1193,121,68,2,2
22242,195,181,890,930,77,112,2,2
22248,60,10,1380,1631,59,43,5,5
22249,28,17,1493,1570,205,40,5,5
22250,24,8,1533,1636,149,8,5,5
22251,35,79,1476,1314,148,24,5,5
22252,7,3,1637,1725,202,27,5,5
22253,51,12,1424,1612,25,95,2,2
22254,18,15,1568,1596,151,134,2,2
22255,4,39,1669,1461,62,90,2,2
22256,1,13,1765,1610,19,55,2,2
22257,41,44,1458,1455,141,156,2,2
22258,25,43,1523,1456,12,142,2,2
22259,45,37,1446,1466,53,168,2,2
22260,88,45,1275,1446,94,162,2,2
22261,47,33,1439,1486,88,194,2,2
22262,30,34,1489,1480,164,157,2,2
22263,36,66,1467,1354,155,30,2,2
22264,20,55,1550,1402,207,70,2,2
22265,101,65,1215,1356,9,140,2,2
22266,86,109,1287,1185,74,65,2,2
22267,117,175,1158,954,103,125,2,2
22268,54,62,1408,1376,78,169,2,2
22269,69,90,1345,1273,1,18,2,2
22270,119,130,1153,1105,99,113,2,2
22271,59,184,1387,920,154,16,1,1
22293,126,183,1127,921,7,128,3,3
22294,141,193,1073,897,180,37,5,3
22295,130,180,1112,936,81,50,3,3
22296,159,184,1018,919,58,57,3,3
22297,140,179,1074,942,176,153,3,3
22298,5,108,1662,1180,152,13,2,2
22299,30,42,1492,1456,164,155,2,2
22300,2,24,1755,1521,71,200,2,2
22301,55,56,1411,1410,70,25,2,2
22302,1,18,1780,1562,19,207,2,2
22303,108,42,1180,1456,65,53,2,2
22304,32,14,1487,1609,194,134,2,2
22305,195,44,888,1450,77,142,2,2
22306,136,63,1082,1370,107,127,2,2
22307,176,39,951,1461,121,157,2,2
22308,62,11,1379,1617,169,49,2,2
22309,100,34,1224,1478,52,168,2,2
22310,178,121,947,1143,39,132,0,0
22311,72,54,1334,1412,82,120,0,0
22312,163,123,998,1140,173,117,0,0
22313,83,58,1301,1391,199,31,0,0
22314,187,127,914,1124,184,179,0,0
22315,133,106,1103,1185,158,130,0,0
22316,146,94,1066,1257,67,116,0,0
22322,70,160,1344,1015,61,79,3,3
22323,73,169,1332,983,36,22,3,3
22324,76,168,1313,986,51,178,3,3
22325,78,162,1312,1009,146,17,3,3
22326,84,170,1285,974,85,20,3,3
22327,103,167,1200,988,192,84,5,5
22328,6,53,1645,1413,174,78,2,2
22329,20,89,1558,1267,181,74,2,2
22330,68,16,1350,1593,30,182,2,2
22331,10,45,1625,1440,95,141,2,2
22332,87,12,1279,1614,94,55,2,2
22333,48,23,1436,1531,162,12,2,2
22334,177,107,950,1183,125,68,2,2
22335,4,210,1670,810,62,160,2,2
22336,151,66,1048,1360,4,1,2,2
22337,40,19,1460,1559,88,151,2,2
22338,13,46,1610,1438,75,90,2,2
22339,181,99,924,1233,112,9,2,2
22340,37,65,1466,1362,156,140,2,2
22341,71,52,1341,1424,172,76,0,0
22342,157,125,1034,1134,73,5,0,0
22343,86,60,1280,1386,72,46,0,0
22344,130,128,1112,1115,44,190,0,0
22345,104,49,1187,1432,100,60,0,0
22346,146,112,1066,1176,26,210,0,0
22347,90,31,1265,1488,209,2,0,0
22348,134,135,1097,1087,63,187,0,0
22349,111,26,1177,1503,111,193,0,0
22350,120,190,1144,906,186,126,1,1
22352,138,114,1078,1171,32,38,0,0
22353,101,33,1207,1481,122,129,0,0
22354,80,50,1306,1427,33,35,0,0
22355,153,119,1040,1146,66,83,0,0
22356,90,20,1265,1558,45,163,0,0
22357,113,61,1172,1384,138,54,0,0
22362,207,126,844,1127,197,7,3,3
22363,200,141,867,1073,10,180,3,5
22364,208,130,842,1112,28,81,3,3
22365,209,159,821,1018,6,58,3,3
22366,203,149,862,1055,196,137,3,3
22367,196,140,880,1074,14,176,3,3
22368,42,98,1456,1235,155,114,2,2
22369,30,5,1492,1662,164,152,2,2
22370,88,108,1269,1180,18,65,2,2
22371,42,1,1456,1780,53,19,2,2
22372,63,195,1370,888,127,77,2,2
22373,14,136,1609,1082,134,107,2,2
22374,44,32,1450,1487,142,194,2,2
22375,39,62,1461,1379,157,169,2,2
22376,11,100,1617,1224,49,52,2,2
22377,34,176,1478,951,168,121,2,2
22378,143,116,1072,1165,109,166,0,0
22379,82,36,1302,1474,21,139,0,0
22382,183,70,921,1344,128,61,3,3
22383,180,76,936,1313,50,51,3,3
22384,184,78,919,1312,57,146,3,3
22385,179,103,942,1200,153,192,3,5
22386,89,6,1267,1645,74,174,2,2
22387,117,20,1155,1558,103,181,2,2
22388,16,129,1593,1114,182,113,2,2
22389,68,10,1350,1625,30,95,2,2
22390,122,2,1142,1755,99,71,2,2
22391,24,55,1521,1411,200,70,2,2
22392,12,177,1614,950,55,125,2,2
22393,23,107,1531,1183,12,68,2,2
22394,87,48,1279,1436,94,162,2,2
22395,66,4,1360,1670,1,62,2,2
22396,19,151,1559,1048,151,4,2,2
22397,210,40,810,1460,160,88,2,2
22398,99,46,1233,1438,9,90,2,2
22399,65,181,1362,924,140,112,2,2
22400,37,13,1466,1610,156,75,2,2
22401,121,72,1143,1334,132,82,0,0
22402,54,178,1412,947,120,39,0,0
22403,52,187,1424,914,76,184,0,0
22404,127,71,1124,1341,179,172,0,0
22405,26,134,1503,1097,193,63,0,0
22406,135,111,1087,1177,187,111,0,0
22411,193,73,897,1332,37,36,3,3
22412,58,163,1391,998,31,173,0,0
22413,123,83,1140,1301,117,199,0,0
22414,125,86,1134,1280,5,72,0,0
22415,60,157,1386,1034,46,73,0,0
22416,128,104,1115,1187,190,100,0,0
22417,49,130,1432,1112,60,44,0,0
22418,31,146,1488,1066,2,26,0,0
22419,112,90,1176,1265,210,209,0,0
22425,160,207,1015,844,79,197,3,3
22426,169,200,983,867,22,10,3,3
22427,168,208,986,842,178,28,3,3
22428,162,209,1009,821,17,6,3,3
22429,170,203,974,862,20,196,3,3
22430,167,196,988,880,84,14,5,3
22431,108,30,1180,1492,13,164,2,2
22432,98,5,1235,1662,114,152,2,2
22433,18,42,1562,1456,207,53,2,2
22434,1,88,1780,1269,19,18,2,2
22435,195,14,888,1609,77,134,2,2
22436,63,44,1370,1450,127,142,2,2
22437,32,136,1487,1082,194,107,2,2
22438,100,62,1224,1379,52,169,2,2
22439,11,176,1617,951,49,121,2,2
22440,34,39,1478,1461,168,157,2,2
22441,67,102,1353,1206,161,145,1,1
22442,27,190,1502,906,97,126,1,1
22443,114,101,1171,1207,38,122,0,0
22444,33,138,1481,1078,129,32,0,0
22445,50,133,1427,1103,35,158,0,0
22446,106,80,1185,1306,130,33,0,0
22447,119,90,1146,1265,83,45,0,0
22448,20,153,1558,1040,163,66,0,0
22449,61,146,1384,1066,54,67,0,0
22450,94,113,1257,1172,116,138,0,0
22451,36,143,1474,1072,139,109,0,0
22454,6,117,1645,1155,174,103,2,2
22455,53,89,1413,1267,78,74,2,2
22456,45,68,1440,1350,141,30,2,2
22457,129,10,1114,1625,113,95,2,2
22458,56,2,1410,1755,25,71,2,2
22459,24,122,1521,1142,200,99,2,2
22460,48,107,1436,1183,162,68,2,2
22461,23,12,1531,1614,12,55,2,2
22462,177,87,950,1279,125,94,2,2
22463,4,19,1670,1559,62,151,2,2
22464,151,40,1048,1460,4,88,2,2
22465,210,66,810,1360,160,1,2,2
22466,99,37,1233,1466,9,156,2,2
22467,13,65,1610,1362,75,140,2,2
22468,181,46,924,1438,112,90,2,2
22492,134,116,1102,1161,113,65,2,2
22502,180,207,933,829,128,197,3,3
22503,194,205,884,850,37,10,3,3
22504,181,208,923,826,50,28,3,3
22505,188,209,904,805,57,6,3,3
22506,178,201,938,861,153,14,3,3
22513,11,50,1629,1423,124,48,3,3
22514,20,67,1555,1361,198,86,3,3
22515,171,141,967,1078,133,42,1,1
22516,31,144,1499,1072,89,87,1,1
22517,98,174,1240,963,15,34,1,1
22518,104,159,1196,1020,145,167,1,1
22519,184,149,917,1052,16,0,1,1
22520,73,153,1330,1040,201,118,1,1
22521,106,173,1178,964,188,92,1,1
22522,81,30,1300,1500,24,205,5,5
22523,9,35,1639,1476,202,148,5,5
22524,8,19,1641,1569,8,40,5,5
22525,27,15,1511,1600,149,43,5,5
22526,148,41,1056,1457,104,11,1,4
22527,58,105,1397,1184,154,91,1,1
22538,138,134,1081,1102,107,113,2,2
22539,155,79,1038,1304,119,183,0,1
22540,128,160,1129,1017,7,79,3,3
22541,136,168,1089,987,180,22,5,3
22542,127,167,1129,989,81,178,3,3
22543,156,162,1036,1010,58,17,3,3
22544,147,170,1060,977,137,20,3,3
22545,135,165,1091,990,176,84,3,5
22546,3,53,1742,1413,27,59,5,5
22556,65,145,1364,1070,161,208,1,1
22557,93,204,1256,853,108,175,1,1
22558,39,130,1460,1106,102,195,1,1
22559,207,69,829,1341,197,61,3,3
22560,205,70,850,1340,10,36,3,3
22561,208,76,826,1323,28,51,3,3
22562,78,209,1321,805,146,6,3,3
22563,206,83,843,1290,196,85,3,3
22564,201,103,861,1201,14,192,3,5
22574,67,50,1361,1423,86,48,3,3
22575,20,11,1555,1629,198,124,3,3
22582,198,79,872,1304,80,183,1,1
22583,77,125,1322,1135,41,150,1,1
22584,171,95,967,1251,133,98,1,1
22585,41,141,1457,1078,11,42,4,1
22586,68,174,1352,963,93,34,1,1
22587,86,159,1280,1020,203,167,1,1
22588,184,105,917,1184,16,91,1,1
22589,99,192,1240,896,105,126,1,1
22590,28,121,1509,1151,97,186,1,1
22591,73,106,1330,1178,201,188,1,1
22592,92,173,1258,964,206,92,1,1
22593,98,31,1240,1499,15,89,1,1
22594,58,80,1397,1301,154,143,1,1
22607,160,180,1017,933,79,128,3,3
22608,69,128,1341,1129,61,7,3,3
22609,70,136,1340,1089,36,180,3,5
22610,168,194,987,884,22,37,3,3
22611,167,181,989,923,178,50,3,3
22612,76,127,1323,1129,51,81,3,3
22613,162,188,1010,904,17,57,3,3
22614,78,156,1321,1036,146,58,3,3
22615,83,147,1290,1060,85,137,3,3
22616,165,178,990,938,84,153,5,3
22617,103,135,1201,1091,192,176,5,3
22618,53,27,1413,1511,59,149,5,5
22619,15,8,1600,1641,43,8,5,5
22620,30,9,1500,1639,205,202,5,5
22621,35,3,1476,1742,148,27,5,5
22622,19,81,1569,1300,40,24,5,5
22623,130,93,1106,1256,195,108,1,1
22627,39,204,1460,853,102,175,1,1
22628,116,138,1161,1081,65,107,2,2
22630,125,198,1135,872,150,80,1,1
22631,77,155,1322,1038,41,119,1,0
22632,171,41,967,1457,133,11,1,4
22633,148,95,1056,1251,104,98,1,1
22634,174,31,963,1499,34,89,1,1
22635,144,68,1072,1352,87,93,1,1
22636,145,86,1070,1280,208,203,1,1
22637,149,80,1052,1301,0,143,1,1
22638,139,99,1081,1240,131,105,1,1
22639,153,92,1040,1258,118,206,1,1
22640,28,25,1509,1512,97,164,1,2
22646,7,29,1642,1505,95,194,2,2
22647,65,159,1364,1020,161,167,1,1
22648,73,173,1330,964,201,92,1,1
22649,83,70,1290,1340,85,36,3,3
22650,78,76,1321,1323,146,51,3,3
22651,135,69,1091,1341,176,61,3,3
22655,17,13,1570,1606,207,182,2,2
22656,10,54,1631,1410,55,70,2,2
22657,38,1,1462,1783,157,19,2,2
22658,39,93,1460,1256,102,108,1,1
22661,23,62,1523,1374,12,140,2,2
22662,16,24,1598,1514,134,200,2,2
22663,4,14,1686,1605,62,49,2,2
22664,3,30,1742,1500,27,205,5,5
22665,15,53,1600,1413,43,59,5,5
22667,44,40,1441,1458,162,53,2,2
22668,21,36,1549,1475,151,168,2,2
22669,6,18,1648,1569,174,181,2,2
22670,8,19,1641,1569,8,40,5,5
22671,35,81,1476,1300,148,24,5,5
22672,125,155,1135,1038,150,119,1,0
22673,77,79,1322,1304,41,183,1,1
22674,41,95,1457,1251,11,98,4,1
22675,98,144,1240,1072,15,87,1,1
22676,31,68,1499,1352,89,93,1,1
22677,104,145,1196,1070,145,208,1,1
22678,65,86,1364,1280,161,203,1,1
22679,184,80,917,1301,16,143,1,1
22680,105,149,1184,1052,91,0,1,1
22681,121,139,1151,1081,186,131,1,1
22682,28,99,1509,1240,97,105,1,1
22683,106,153,1178,1040,188,118,1,1
22684,73,92,1330,1258,201,206,1,1
22685,70,83,1340,1290,36,85,3,3
22686,76,78,1323,1321,51,146,3,3
22687,69,135,1341,1091,61,176,3,3
22690,37,5,1468,1666,88,152,2,2
22691,12,2,1609,1757,75,71,2,2
22692,148,141,1056,1078,104,42,1,1
22693,29,17,1505,1570,194,207,2,2
22694,7,13,1642,1606,95,182,2,2
22695,38,54,1462,1410,157,70,2,2
22696,10,1,1631,1783,55,19,2,2
22697,24,62,1514,1374,200,140,2,2
22698,16,23,1598,1523,134,12,2,2
22699,15,30,1600,1500,43,205,5,5
22700,3,27,1742,1511,27,149,5,5
22702,14,40,1605,1458,49,53,2,2
22703,4,44,1686,1441,62,162,2,2
22704,18,36,1569,1475,181,168,2,2
22705,19,81,1569,1300,40,24,5,5
22706,8,9,1641,1639,8,202,5,5
22707,6,21,1648,1549,174,151,2,2
22708,37,2,1468,1757,88,71,2,2
22709,12,5,1609,1666,75,152,2,2
22710,119,123,1156,1149,111,179,0,0
22711,7,17,1642,1570,95,207,2,2
22712,13,29,1606,1505,182,194,2,2
22713,30,53,1500,1413,205,59,5,5
22714,15,27,1600,1511,43,149,5,5
22715,80,197,1301,879,143,171,1,0
22716,10,38,1631,1462,55,157,2,2
22717,54,1,1410,1783,70,19,2,2
22718,16,62,1598,1374,134,140,2,2
22719,24,23,1514,1523,200,12,2,2
22720,9,19,1639,1569,202,40,5,5
22721,8,35,1641,1476,8,148,5,5
22722,44,14,1441,1605,162,49,2,2
22723,4,40,1686,1458,62,53,2,2
22724,101,145,1224,1070,122,208,0,1
22725,6,36,1648,1475,174,168,2,2
22726,18,21,1569,1549,181,151,2,2
22727,12,37,1609,1468,75,88,2,2
22728,5,2,1666,1757,152,71,2,2
22729,53,27,1413,1511,59,149,5,5
22730,3,15,1742,1600,27,43,5,5
22731,93,183,1256,918,108,56,1,0
22732,81,9,1300,1639,24,202,5,5
22733,19,35,1569,1476,40,148,5,5
22734,104,131,1196,1106,145,44,1,0
22735,98,148,1240,1056,15,104,1,1
22736,7,23,1642,1523,95,12,2,2
22737,17,10,1570,1631,207,55,2,2
22738,16,40,1598,1458,134,53,2,2
22739,1,5,1783,1666,19,152,2,2
22740,3,53,1742,1413,27,59,5,5
22741,30,27,1500,1511,205,149,5,5
22743,14,6,1605,1648,49,174,2,2
22744,2,13,1757,1606,71,182,2,2
22745,8,81,1641,1300,8,24,5,5
22746,9,35,1639,1476,202,148,5,5
22747,4,12,1686,1609,62,75,2,2
22748,18,24,1569,1514,181,200,2,2
22750,13,6,1606,1648,182,174,2,2
22751,1,7,1783,1642,19,95,2,2
22752,27,35,1511,1476,149,148,5,5
22753,3,19,1742,1569,27,40,5,5
22754,83,167,1290,989,85,178,3,3
22755,103,180,1201,933,192,128,5,3
22756,168,162,987,1010,22,17,3,3
22757,40,10,1458,1631,53,55,2,2
22758,24,4,1514,1686,200,62,2,2
22760,9,15,1639,1600,202,43,5,5
22761,8,53,1641,1413,8,59,5,5
22762,127,165,1129,990,81,84,3,5
22764,3,27,1742,1511,27,149,5,5
22765,8,15,1641,1600,8,43,5,5
22766,7,6,1642,1648,95,174,2,2
22767,83,168,1290,987,85,22,3,3
22768,154,146,1039,1069,66,109,0,0
22769,75,150,1325,1051,172,26,0,0
22770,4,10,1686,1631,62,55,2,2
22771,117,107,1161,1175,130,210,0,0
22772,22,111,1542,1168,163,132,0,0
22773,87,146,1280,1069,209,109,0,0
22774,75,154,1325,1039,172,66,0,0
22775,27,15,1511,1600,149,43,5,5
22776,115,107,1162,1175,117,210,0,0
22777,22,117,1542,1161,163,130,0,0
22778,3,8,1742,1641,27,8,5,5
22779,146,150,1069,1051,109,26,0,0
22780,87,154,1280,1039,209,66,0,0
22781,11,103,1629,1201,124,192,3,5
22782,4,7,1686,1642,62,95,2,2
22783,111,107,1168,1175,132,210,0,0
22784,117,115,1161,1162,130,117,0,0
22785,69,127,1341,1129,61,81,3,3
22786,20,83,1555,1290,198,85,3,3
22787,45,136,1432,1089,96,180,3,5
22788,150,87,1051,1280,26,209,0,0
22789,75,146,1325,1069,172,109,0,0
22790,22,107,1542,1175,163,210,0,0
22791,115,111,1162,1168,117,132,0,0
22792,58,78,1397,1321,154,146,1,3
22793,67,160,1361,1017,86,79,3,3
22794,75,87,1325,1280,172,209,0,0
22795,154,150,1039,1051,66,26,0,0
22796,117,111,1161,1168,130,132,0,0
22797,22,115,1542,1162,163,117,0,0
22798,103,69,1201,1341,192,61,5,3
22799,127,11,1129,1629,81,124,3,3
22800,83,70,1290,1340,85,36,3,3
22801,22,154,1542,1039,163,66,0,0
22802,75,117,1325,1161,172,130,0,0
22803,136,50,1089,1423,180,48,5,3
22804,160,58,1017,1397,79,154,3,1
22805,78,67,1321,1361,146,86,3,3
22806,154,117,1039,1161,66,130,0,0
22807,75,22,1325,1542,172,163,0,0
22808,127,103,1129,1201,81,192,3,5
22809,11,69,1629,1341,124,61,3,3
22810,20,70,1555,1340,198,36,3,3
22811,50,45,1423,1432,48,96,3,3
22812,78,160,1321,1017,146,79,3,3
22813,67,58,1361,1397,86,154,3,1
22814,11,67,1629,1361,124,86,3,3
22815,58,69,1397,1341,154,61,1,3
22816,50,70,1423,1340,48,36,3,3
22817,20,45,1555,1432,198,96,3,3
22818,11,70,1629,1340,124,36,3,3
22819,20,58,1555,1397,198,154,3,1
22820,20,11,1555,1629,198,124,3,3
22831,123,77,1147,1327,38,33,0,0
22832,60,127,1392,1134,120,158,0,0
22833,46,126,1432,1135,60,5,0,0
22834,122,85,1147,1278,111,72,0,0
22835,21,131,1545,1105,163,190,0,0
22836,109,76,1171,1329,83,82,0,0
22837,8,47,1661,1429,152,155,2,2
22838,96,112,1238,1166,114,13,2,2
22839,124,25,1144,1522,99,200,2,2
22840,3,58,1761,1401,71,25,2,2
22841,114,81,1165,1288,68,94,2,2
22842,11,49,1642,1424,55,162,2,2
22843,175,23,954,1535,125,12,2,2
22844,43,12,1450,1637,142,134,2,2
22845,136,194,1083,880,107,77,2,2
22846,39,67,1463,1363,194,127,2,2
22847,177,99,952,1235,121,52,2,2
22848,66,38,1371,1467,169,168,2,2
22849,41,18,1462,1594,157,49,2,2
22850,101,102,1223,1216,105,145,1,1
22852,117,62,1156,1383,138,31,0,0
22853,30,182,1498,922,2,56,0,0
22854,104,84,1205,1282,100,199,0,0
22855,107,93,1172,1255,132,45,0,0
22856,32,121,1487,1147,129,179,0,0
22857,65,135,1373,1093,46,187,0,0
22858,97,86,1238,1277,116,21,0,0
22859,36,70,1474,1354,102,93,1,1
22860,26,80,1522,1302,89,183,1,1
22861,68,98,1362,1237,201,108,1,1
22862,24,79,1529,1305,97,143,1,1
22863,35,71,1477,1352,11,41,4,1
22864,61,92,1386,1260,161,206,1,1
22865,91,115,1264,1159,74,103,2,2
22866,17,7,1606,1680,181,174,2,2
22867,5,75,1744,1334,95,30,2,2
22868,134,51,1096,1422,113,141,2,2
22869,31,89,1492,1270,53,18,2,2
22870,110,1,1170,1822,65,19,2,2
22871,156,209,1031,802,4,160,2,2
22872,37,4,1474,1752,88,62,2,2
22873,27,69,1516,1359,151,1,2,2
22874,53,45,1418,1439,90,156,2,2
22875,189,16,907,1613,112,75,2,2
22876,72,88,1342,1273,140,9,2,2
22877,82,15,1285,1617,24,43,5,5
22878,55,33,1405,1483,59,148,5,5
22879,22,13,1543,1634,149,202,5,5
22880,40,6,1463,1714,205,8,5,5
22881,20,2,1557,1797,40,27,5,5
22882,59,63,1399,1377,36,86,3,3
22883,64,10,1375,1647,61,198,3,3
22884,74,44,1334,1449,146,48,3,3
22885,9,50,1658,1423,124,96,3,3
22886,100,87,1227,1276,122,209,0,0
22887,28,132,1515,1105,193,63,0,0
22888,34,150,1479,1049,139,110,0,0
22889,113,57,1166,1402,130,54,0,0
22890,54,118,1410,1153,35,117,0,0
22891,108,73,1171,1337,210,172,0,0
22892,52,137,1420,1079,76,67,0,0
22897,47,112,1429,1166,155,13,2,2
22898,29,96,1507,1238,164,114,2,2
22899,56,124,1403,1144,70,99,2,2
22900,25,3,1522,1761,200,71,2,2
22901,114,11,1165,1642,68,55,2,2
22902,49,175,1424,954,162,125,2,2
22903,81,23,1288,1535,94,12,2,2
22904,136,43,1083,1450,107,142,2,2
22905,194,39,880,1463,77,194,2,2
22906,12,67,1637,1363,134,127,2,2
22907,66,177,1371,952,169,121,2,2
22908,99,41,1235,1462,52,157,2,2
22909,38,18,1467,1594,168,49,2,2
22910,188,102,909,1216,16,145,1,1
22914,127,104,1134,1205,158,100,0,0
22915,85,46,1278,1432,72,60,0,0
22916,131,107,1105,1172,190,132,0,0
22917,115,48,1159,1427,103,78,2,2
22918,7,91,1680,1264,174,74,2,2
22919,75,134,1334,1096,30,113,2,2
22920,14,5,1621,1744,182,95,2,2
22921,89,19,1270,1567,18,207,2,2
22922,1,31,1822,1492,19,53,2,2
22923,4,156,1752,1031,62,4,2,2
22924,69,37,1359,1474,1,88,2,2
22925,209,27,802,1516,160,151,2,2
22926,53,72,1418,1342,90,140,2,2
22927,16,88,1613,1273,75,9,2,2
22928,45,189,1439,907,156,112,2,2
22929,55,20,1405,1557,59,40,5,5
22930,33,15,1483,1617,148,43,5,5
22931,13,82,1634,1285,202,24,5,5
22932,22,40,1543,1463,149,205,5,5
22933,44,9,1449,1658,48,124,3,3
22934,64,63,1375,1377,61,86,3,3
22935,50,74,1423,1334,96,146,3,3
22936,10,59,1647,1399,198,36,3,3
22937,182,117,922,1156,56,138,0,0
22938,150,123,1049,1147,110,38,0,0
22939,57,54,1402,1410,54,35,0,0
22940,84,60,1282,1392,199,120,0,0
22941,73,52,1337,1420,172,76,0,0
22942,86,65,1277,1373,21,46,0,0
22943,101,188,1223,909,105,16,1,1
22947,62,30,1383,1498,31,2,0,0
22948,87,28,1276,1515,209,193,0,0
22949,132,100,1105,1227,63,122,0,0
22950,77,34,1327,1479,33,139,0,0
22951,118,113,1153,1166,117,130,0,0
22952,126,122,1135,1147,5,111,0,0
22953,137,108,1079,1171,67,210,0,0
22954,93,21,1255,1545,45,163,0,0
22955,121,109,1147,1171,179,83,0,0
22956,135,97,1093,1238,187,116,0,0
